Age,Annual Income,Gender,Home Owner,Marital Status,Monthly Billed Amount,Uses Voice Service
27,5573,Female,No,Married,87,No
27,5573,Female,No,Married,87,No
64,144673,Male,Yes,Single,29,No
64,144673,Male,Yes,Single,29,No
49,146644,Female,Yes,Married,22,No
49,146644,Female,Yes,Married,22,No
40,176814,Female,No,Single,19,No
40,176814,Female,No,Single,19,No
24,178785,Female,Yes,Single,11,No
24,178785,Female,Yes,Single,11,No
62,67885,Male,Yes,Single,73,Yes
62,67885,Male,Yes,Single,73,Yes
46,69856,Female,Yes,Married,66,No
46,69856,Female,Yes,Married,66,No
15,208956,Male,Yes,Married,8,No
15,208956,Male,Yes,Married,8,No
68,210927,Male,Yes,Single,0,No
68,210927,Male,Yes,Single,0,No
68,210927,Male,Yes,Single,0,No
37,100026,Female,Yes,Married,62,No
37,100026,Female,Yes,Married,62,No
21,101997,Female,Yes,Single,55,No
21,101997,Female,Yes,Single,55,No
59,241097,Male,Yes,Single,117,No
59,241097,Male,Yes,Single,117,No
43,243068,Female,No,Married,110,Yes
43,243068,Female,No,Married,110,Yes
13,132167,Male,Yes,Married,52,No
13,132167,Male,Yes,Married,52,No
65,134138,Male,Yes,Married,44,No
65,134138,Male,Yes,Married,44,No
34,23238,Female,Yes,Married,106,No
34,23238,Female,Yes,Married,106,No
18,25209,Female,Yes,Single,99,No
18,25209,Female,Yes,Single,99,No
56,164309,Male,No,Single,41,No
56,164309,Male,No,Single,41,No
40,166280,Female,Yes,Married,33,No
40,166280,Female,Yes,Married,33,No
78,55379,Male,Yes,Single,95,No
78,55379,Male,Yes,Single,95,No
62,57350,Male,Yes,Married,88,No
62,57350,Male,Yes,Married,88,No
32,196450,Female,Yes,Married,30,No
32,196450,Female,Yes,Married,30,No
16,198421,Male,Yes,Single,23,No
16,198421,Male,Yes,Single,23,No
16,198421,Male,Yes,Single,23,No
53,87521,Male,Yes,Single,85,No
53,87521,Male,Yes,Single,85,No
37,89492,Female,Yes,Single,77,No
37,89492,Female,Yes,Single,77,No
75,228591,Male,Yes,Single,19,No
75,228591,Male,Yes,Single,19,No
59,230562,Male,No,Married,12,No
59,230562,Male,No,Married,12,No
59,230562,Male,No,Married,12,No
29,119662,Female,Yes,Married,74,Yes
29,119662,Female,Yes,Married,74,Yes
13,121633,Male,Yes,Single,66,No
13,121633,Male,Yes,Single,66,No
50,10732,Female,Yes,Single,8,No
50,10732,Female,Yes,Single,8,No
35,12703,Female,Yes,Single,1,No
35,12703,Female,Yes,Single,1,No
72,151803,Male,No,Single,63,No
72,151803,Male,No,Single,63,No
56,153774,Male,No,Married,56,No
56,153774,Male,No,Married,56,No
78,44845,Male,Yes,Single,110,Yes
78,44845,Male,Yes,Single,110,Yes
48,183944,Female,Yes,Married,52,No
48,183944,Female,Yes,Married,52,No
32,185915,Female,Yes,Single,45,No
32,185915,Female,Yes,Single,45,No
69,75015,Male,Yes,Single,107,No
69,75015,Male,Yes,Single,107,No
54,76986,Male,Yes,Married,99,No
54,76986,Male,Yes,Married,99,No
23,216086,Female,Yes,Married,42,No
23,216086,Female,Yes,Married,42,No
23,216086,Female,Yes,Married,42,No
75,218057,Male,No,Married,34,No
75,218057,Male,No,Married,34,No
45,107156,Female,Yes,Married,96,No
45,107156,Female,Yes,Married,96,No
29,109127,Female,Yes,Single,89,No
29,109127,Female,Yes,Single,89,No
51,198,Male,Yes,Married,23,No
51,198,Male,Yes,Married,23,No
20,139298,Female,No,Single,85,No
20,139298,Female,No,Single,85,No
72,141269,Male,No,Married,78,No
72,141269,Male,No,Married,78,No
42,30368,Female,Yes,Married,20,No
42,30368,Female,Yes,Married,20,No
26,32339,Female,Yes,Single,13,No
26,32339,Female,Yes,Single,13,No
64,171439,Male,Yes,Single,75,Yes
64,171439,Male,Yes,Single,75,Yes
64,171439,Male,Yes,Single,75,Yes
48,173410,Male,Yes,Single,67,No
48,173410,Male,Yes,Single,67,No
70,64480,Male,Yes,Married,2,No
70,64480,Male,Yes,Married,2,No
23,205551,Female,Yes,Single,56,No
23,205551,Female,Yes,Single,56,No
61,94651,Male,Yes,Married,118,No
61,94651,Male,Yes,Married,118,No
45,96622,Female,Yes,Single,111,Yes
45,96622,Female,Yes,Single,111,Yes
45,96622,Female,Yes,Single,111,Yes
15,235721,Male,Yes,Single,53,No
15,235721,Male,Yes,Single,53,No
67,237692,Male,Yes,Married,46,No
67,237692,Male,Yes,Married,46,No
37,126792,Female,No,Married,108,No
37,126792,Female,No,Married,108,No
58,17863,Male,Yes,Married,42,No
58,17863,Male,Yes,Married,42,No
42,19834,Female,Yes,Single,35,No
42,19834,Female,Yes,Single,35,No
12,158933,Male,Yes,Single,97,No
18,51975,Female,Yes,Married,24,No
18,51975,Female,Yes,Married,24,No
55,191074,Male,Yes,Married,86,No
55,191074,Male,Yes,Married,86,No
40,193046,Female,Yes,Single,79,No
40,193046,Female,Yes,Single,79,No
77,82145,Male,Yes,Single,21,No
77,82145,Male,Yes,Single,21,No
61,84116,Male,Yes,Single,13,No
61,84116,Male,Yes,Single,13,No
31,223216,Female,Yes,Single,75,Yes
31,223216,Female,Yes,Single,75,Yes
15,225187,Female,Yes,Married,68,No
15,225187,Female,Yes,Married,68,No
53,114286,Male,Yes,Married,10,No
53,114286,Male,Yes,Married,10,No
37,116257,Female,No,Single,3,No
37,116257,Female,No,Single,3,No
37,116257,Female,No,Single,3,No
74,5357,Male,Yes,Married,65,No
74,5357,Male,Yes,Married,65,No
59,7328,Male,Yes,Single,57,No
59,7328,Male,Yes,Single,57,No
28,146428,Female,Yes,Single,119,No
28,146428,Female,Yes,Single,119,No
12,148399,Female,Yes,Married,112,Yes
12,148399,Female,Yes,Married,112,Yes
50,37498,Male,No,Married,54,No
50,37498,Male,No,Married,54,No
72,178569,Male,Yes,Married,108,No
72,178569,Male,Yes,Married,108,No
56,180540,Male,Yes,Single,101,No
56,180540,Male,Yes,Single,101,No
25,69640,Female,Yes,Single,43,No
25,69640,Female,Yes,Single,43,No
77,71611,Male,Yes,Married,36,No
77,71611,Male,Yes,Married,36,No
47,210710,Male,Yes,Single,98,No
47,210710,Male,Yes,Single,98,No
47,210710,Male,Yes,Single,98,No
31,212681,Female,Yes,Married,90,No
31,212681,Female,Yes,Married,90,No
69,101781,Male,Yes,Married,32,No
69,101781,Male,Yes,Married,32,No
53,103752,Male,No,Single,25,No
53,103752,Male,No,Single,25,No
23,242851,Female,Yes,Single,87,No
23,242851,Female,Yes,Single,87,No
75,244822,Male,Yes,Single,79,No
75,244822,Male,Yes,Single,79,No
44,133922,Female,Yes,Single,22,No
44,133922,Female,Yes,Single,22,No
28,135893,Female,Yes,Married,14,No
28,135893,Female,Yes,Married,14,No
28,135893,Female,Yes,Married,14,No
66,24993,Male,No,Married,76,Yes
66,24993,Male,No,Married,76,Yes
50,26964,Male,Yes,Single,69,No
50,26964,Male,Yes,Single,69,No
50,26964,Male,Yes,Single,69,No
20,166063,Female,Yes,Single,11,No
20,166063,Female,Yes,Single,11,No
20,166063,Female,Yes,Single,11,No
72,168034,Male,Yes,Single,3,No
72,168034,Male,Yes,Single,3,No
41,57134,Female,Yes,Single,65,No
41,57134,Female,Yes,Single,65,No
63,198205,Male,Yes,Married,0,No
63,198205,Male,Yes,Married,0,No
47,200176,Male,Yes,Single,113,Yes
47,200176,Male,Yes,Single,113,Yes
17,89275,Female,Yes,Married,55,No
17,89275,Female,Yes,Married,55,No
17,89275,Female,Yes,Married,55,No
69,91246,Male,No,Single,47,No
69,91246,Male,No,Single,47,No
69,91246,Male,No,Single,47,No
39,230346,Female,Yes,Single,109,No
39,230346,Female,Yes,Single,109,No
23,232317,Female,Yes,Married,102,No
23,232317,Female,Yes,Married,102,No
60,121416,Male,Yes,Married,44,No
60,121416,Male,Yes,Married,44,No
60,121416,Male,Yes,Married,44,No
45,123388,Male,Yes,Married,36,No
45,123388,Male,Yes,Married,36,No
14,12487,Female,No,Married,98,No
14,12487,Female,No,Married,98,No
66,14458,Male,No,Single,91,No
66,14458,Male,No,Single,91,No
36,153558,Female,Yes,Single,33,No
36,153558,Female,Yes,Single,33,No
20,155529,Female,Yes,Married,26,No
20,155529,Female,Yes,Married,26,No
20,155529,Female,Yes,Married,26,No
58,44628,Male,Yes,Single,88,No
58,44628,Male,Yes,Single,88,No
42,46599,Male,Yes,Married,80,No
42,46599,Male,Yes,Married,80,No
79,185699,Female,Yes,Married,22,No
79,185699,Female,Yes,Married,22,No
63,187670,Male,Yes,Single,15,No
63,187670,Male,Yes,Single,15,No
33,76770,Female,Yes,Single,77,Yes
33,76770,Female,Yes,Single,77,Yes
17,78741,Female,No,Single,69,No
17,78741,Female,No,Single,69,No
55,217840,Male,Yes,Single,12,No
55,217840,Male,Yes,Single,12,No
39,219811,Female,Yes,Married,4,No
39,219811,Female,Yes,Married,4,No
77,108911,Male,Yes,Married,66,No
77,108911,Male,Yes,Married,66,No
77,108911,Male,Yes,Married,66,No
61,110882,Male,Yes,Single,59,No
61,110882,Male,Yes,Single,59,No
30,249982,Female,No,Married,1,No
30,249982,Female,No,Married,1,No
30,249982,Female,No,Married,1,No
14,1953,Female,No,Single,113,Yes
14,1953,Female,No,Single,113,Yes
52,141052,Male,Yes,Single,55,No
52,141052,Male,Yes,Single,55,No
36,143023,Female,Yes,Married,48,No
36,143023,Female,Yes,Married,48,No
74,32123,Male,Yes,Married,110,No
74,32123,Male,Yes,Married,110,No
58,34094,Male,Yes,Married,102,No
58,34094,Male,Yes,Married,102,No
27,173193,Female,No,Married,45,No
27,173193,Female,No,Married,45,No
33,66235,Female,Yes,Married,92,No
33,66235,Female,Yes,Married,92,No
71,205335,Male,Yes,Single,34,No
71,205335,Male,Yes,Single,34,No
55,207306,Male,Yes,Married,26,No
55,207306,Male,Yes,Married,26,No
25,96405,Female,Yes,Married,88,No
25,96405,Female,Yes,Married,88,No
77,98376,Female,Yes,Single,81,No
77,98376,Female,Yes,Single,81,No
46,237476,Male,No,Single,23,No
46,237476,Male,No,Single,23,No
31,239447,Female,No,Single,16,No
31,239447,Female,No,Single,16,No
68,128547,Male,Yes,Single,78,Yes
68,128547,Male,Yes,Single,78,Yes
52,130518,Male,Yes,Married,70,No
52,130518,Male,Yes,Married,70,No
22,19617,Female,Yes,Married,12,No
22,19617,Female,Yes,Married,12,No
74,21588,Female,Yes,Single,5,No
74,21588,Female,Yes,Single,5,No
44,160688,Male,No,Married,67,No
44,160688,Male,No,Married,67,No
28,162659,Female,Yes,Single,59,No
28,162659,Female,Yes,Single,59,No
65,51759,Male,Yes,Single,1,No
65,51759,Male,Yes,Single,1,No
50,53730,Male,Yes,Married,114,Yes
50,53730,Male,Yes,Married,114,Yes
19,192829,Female,Yes,Married,56,No
19,192829,Female,Yes,Married,56,No
19,192829,Female,Yes,Married,56,No
71,194800,Female,Yes,Married,49,No
71,194800,Female,Yes,Married,49,No
41,83900,Male,Yes,Married,111,No
41,83900,Male,Yes,Married,111,No
25,85871,Female,Yes,Single,103,No
25,85871,Female,Yes,Single,103,No
63,224970,Male,No,Single,45,No
63,224970,Male,No,Single,45,No
63,224970,Male,No,Single,45,No
47,226941,Male,No,Married,38,No
47,226941,Male,No,Married,38,No
16,116041,Female,Yes,Single,100,No
16,116041,Female,Yes,Single,100,No
68,118012,Male,Yes,Married,92,No
68,118012,Male,Yes,Married,92,No
38,7112,Female,Yes,Married,35,No
38,7112,Female,Yes,Married,35,No
38,7112,Female,Yes,Married,35,No
22,9083,Female,Yes,Single,27,No
22,9083,Female,Yes,Single,27,No
60,148182,Male,No,Single,89,No
60,148182,Male,No,Single,89,No
44,150153,Male,Yes,Single,82,No
44,150153,Male,Yes,Single,82,No
14,39253,Female,Yes,Single,24,No
14,39253,Female,Yes,Single,24,No
14,39253,Female,Yes,Single,24,No
66,41224,Male,Yes,Married,16,No
66,41224,Male,Yes,Married,16,No
35,180324,Female,Yes,Married,78,Yes
35,180324,Female,Yes,Married,78,Yes
19,182295,Female,Yes,Single,71,No
19,182295,Female,Yes,Single,71,No
57,71394,Male,Yes,Single,13,No
57,71394,Male,Yes,Single,13,No
41,73365,Male,Yes,Single,6,No
41,73365,Male,Yes,Single,6,No
41,73365,Male,Yes,Single,6,No
79,212465,Female,Yes,Single,68,No
79,212465,Female,Yes,Single,68,No
63,214436,Male,No,Married,60,No
63,214436,Male,No,Married,60,No
32,103535,Female,Yes,Married,2,No
32,103535,Female,Yes,Married,2,No
54,244606,Male,Yes,Married,57,No
54,244606,Male,Yes,Married,57,No
54,244606,Male,Yes,Married,57,No
38,246577,Male,Yes,Single,49,No
38,246577,Male,Yes,Single,49,No
76,135677,Female,No,Single,111,No
76,135677,Female,No,Single,111,No
60,137648,Male,Yes,Married,104,No
60,137648,Male,Yes,Married,104,No
30,26747,Female,Yes,Married,46,No
30,26747,Female,Yes,Married,46,No
14,28718,Female,Yes,Married,39,No
14,28718,Female,Yes,Married,39,No
51,167818,Male,Yes,Married,101,No
51,167818,Male,Yes,Married,101,No
36,169789,Male,Yes,Single,93,No
36,169789,Male,Yes,Single,93,No
36,169789,Male,Yes,Single,93,No
73,58889,Female,Yes,Single,35,No
73,58889,Female,Yes,Single,35,No
57,60860,Male,Yes,Married,28,No
57,60860,Male,Yes,Married,28,No
27,199959,Female,Yes,Single,90,No
27,199959,Female,Yes,Single,90,No
79,201930,Female,No,Married,82,No
79,201930,Female,No,Married,82,No
49,91030,Male,Yes,Married,25,Yes
49,91030,Male,Yes,Married,25,Yes
33,93001,Female,Yes,Single,17,No
33,93001,Female,Yes,Single,17,No
70,232101,Female,Yes,Single,79,No
70,232101,Female,Yes,Single,79,No
54,234072,Male,Yes,Single,72,No
54,234072,Male,Yes,Single,72,No
24,123171,Female,No,Single,14,No
24,123171,Female,No,Single,14,No
76,125142,Female,No,Married,6,No
76,125142,Female,No,Married,6,No
46,14242,Male,Yes,Married,68,No
46,14242,Male,Yes,Married,68,No
30,16213,Female,Yes,Single,61,No
30,16213,Female,Yes,Single,61,No
68,155312,Male,Yes,Married,3,No
68,155312,Male,Yes,Married,3,No
52,157283,Male,Yes,Single,116,Yes
52,157283,Male,Yes,Single,116,Yes
21,46383,Female,Yes,Single,58,No
21,46383,Female,Yes,Single,58,No
73,48354,Female,Yes,Married,50,No
73,48354,Female,Yes,Married,50,No
43,187454,Male,Yes,Married,112,No
43,187454,Male,Yes,Married,112,No
27,189425,Female,No,Married,105,No
27,189425,Female,No,Married,105,No
65,78524,Male,Yes,Married,47,No
65,78524,Male,Yes,Married,47,No
49,80495,Male,Yes,Single,39,No
49,80495,Male,Yes,Single,39,No
18,219595,Female,Yes,Single,101,No
18,219595,Female,Yes,Single,101,No
18,219595,Female,Yes,Single,101,No
71,221566,Female,Yes,Married,94,No
71,221566,Female,Yes,Married,94,No
40,110666,Male,No,Single,36,No
40,110666,Male,No,Single,36,No
24,112637,Female,No,Married,29,No
24,112637,Female,No,Married,29,No
62,1736,Male,Yes,Married,91,No
62,1736,Male,Yes,Married,91,No
46,3707,Male,Yes,Single,83,No
46,3707,Male,Yes,Single,83,No
68,144778,Female,Yes,Single,18,No
68,144778,Female,Yes,Single,18,No
37,33877,Male,No,Single,80,No
37,33877,Male,No,Single,80,No
37,33877,Male,No,Single,80,No
22,35849,Female,Yes,Married,72,No
22,35849,Female,Yes,Married,72,No
59,174948,Male,Yes,Married,15,No
59,174948,Male,Yes,Married,15,No
43,176919,Male,No,Single,7,No
43,176919,Male,No,Single,7,No
43,176919,Male,No,Single,7,No
65,67990,Female,Yes,Single,62,No
65,67990,Female,Yes,Single,62,No
35,207089,Male,Yes,Single,4,No
35,207089,Male,Yes,Single,4,No
35,207089,Male,Yes,Single,4,No
19,209060,Female,Yes,Married,116,Yes
19,209060,Female,Yes,Married,116,Yes
56,98160,Male,No,Married,58,No
56,98160,Male,No,Married,58,No
40,100131,Male,No,Married,51,No
40,100131,Male,No,Married,51,No
78,239231,Female,Yes,Married,113,No
78,239231,Female,Yes,Married,113,No
78,239231,Female,Yes,Married,113,No
62,241202,Male,Yes,Single,106,No
62,241202,Male,Yes,Single,106,No
32,130301,Female,Yes,Single,48,No
32,130301,Female,Yes,Single,48,No
32,130301,Female,Yes,Single,48,No
16,132272,Female,Yes,Married,40,No
16,132272,Female,Yes,Married,40,No
54,21372,Male,No,Single,102,No
54,21372,Male,No,Single,102,No
38,23343,Male,Yes,Married,95,No
38,23343,Male,Yes,Married,95,No
75,162443,Female,Yes,Married,37,No
75,162443,Female,Yes,Married,37,No
75,162443,Female,Yes,Married,37,No
59,164414,Male,Yes,Single,29,No
59,164414,Male,Yes,Single,29,No
29,53513,Female,Yes,Single,91,No
29,53513,Female,Yes,Single,91,No
13,55484,Female,Yes,Single,84,No
13,55484,Female,Yes,Single,84,No
51,194584,Male,Yes,Single,26,Yes
51,194584,Male,Yes,Single,26,Yes
51,194584,Male,Yes,Single,26,Yes
35,196555,Male,Yes,Married,19,No
35,196555,Male,Yes,Married,19,No
73,85654,Female,No,Married,81,No
73,85654,Female,No,Married,81,No
57,87625,Male,No,Single,73,No
57,87625,Male,No,Single,73,No
26,226725,Female,Yes,Single,15,No
26,226725,Female,Yes,Single,15,No
26,226725,Female,Yes,Single,15,No
78,228696,Female,Yes,Single,8,No
78,228696,Female,Yes,Single,8,No
48,117796,Male,Yes,Single,70,No
48,117796,Male,Yes,Single,70,No
32,119767,Male,Yes,Married,62,No
32,119767,Male,Yes,Married,62,No
70,8866,Female,No,Married,5,No
70,8866,Female,No,Married,5,No
54,10837,Male,Yes,Single,117,Yes
54,10837,Male,Yes,Single,117,Yes
54,10837,Male,Yes,Single,117,Yes
23,149937,Female,Yes,Married,59,No
23,149937,Female,Yes,Married,59,No
76,151908,Female,Yes,Single,52,No
76,151908,Female,Yes,Single,52,No
45,41008,Male,Yes,Single,114,No
45,41008,Male,Yes,Single,114,No
29,42979,Male,Yes,Married,106,No
29,42979,Male,Yes,Married,106,No
67,182078,Female,Yes,Married,48,No
67,182078,Female,Yes,Married,48,No
73,75120,Female,No,Single,95,No
73,75120,Female,No,Single,95,No
42,214219,Male,Yes,Single,38,No
42,214219,Male,Yes,Single,38,No
27,216191,Female,Yes,Married,30,No
27,216191,Female,Yes,Married,30,No
64,105290,Female,Yes,Single,92,No
64,105290,Female,Yes,Single,92,No
48,107261,Male,Yes,Married,85,No
48,107261,Male,Yes,Married,85,No
18,246361,Female,No,Married,27,Yes
18,246361,Female,No,Married,27,Yes
70,248332,Female,Yes,Single,19,No
70,248332,Female,Yes,Single,19,No
61,28502,Male,Yes,Single,16,No
61,28502,Male,Yes,Single,16,No
45,30473,Male,Yes,Married,9,No
45,30473,Male,Yes,Married,9,No
67,171544,Female,Yes,Single,63,No
67,171544,Female,Yes,Single,63,No
37,60643,Male,Yes,Married,5,No
37,60643,Male,Yes,Married,5,No
21,62614,Female,No,Single,118,Yes
21,62614,Female,No,Single,118,Yes
59,201714,Male,Yes,Single,60,No
59,201714,Male,Yes,Single,60,No
43,203685,Male,Yes,Married,52,No
43,203685,Male,Yes,Married,52,No
12,92785,Female,Yes,Married,114,No
12,92785,Female,Yes,Married,114,No
64,94756,Female,Yes,Married,107,No
64,94756,Female,Yes,Married,107,No
34,233855,Male,No,Married,49,No
34,233855,Male,No,Married,49,No
18,235826,Female,No,Single,42,No
18,235826,Female,No,Single,42,No
56,124926,Male,Yes,Single,104,No
56,124926,Male,Yes,Single,104,No
40,126897,Male,Yes,Married,96,No
40,126897,Male,Yes,Married,96,No
77,15996,Female,Yes,Single,38,No
77,15996,Female,Yes,Single,38,No
62,17967,Female,Yes,Married,31,No
62,17967,Female,Yes,Married,31,No
62,17967,Female,Yes,Married,31,No
31,157067,Male,Yes,Married,93,No
31,157067,Male,Yes,Married,93,No
15,159038,Female,Yes,Single,85,No
15,159038,Female,Yes,Single,85,No
53,48138,Male,Yes,Single,28,Yes
53,48138,Male,Yes,Single,28,Yes
37,50109,Male,No,Single,20,No
37,50109,Male,No,Single,20,No
75,189208,Female,Yes,Single,82,No
75,189208,Female,Yes,Single,82,No
59,191179,Female,Yes,Married,75,No
59,191179,Female,Yes,Married,75,No
59,191179,Female,Yes,Married,75,No
28,80279,Male,Yes,Married,17,No
28,80279,Male,Yes,Married,17,No
13,82250,Female,Yes,Single,9,No
13,82250,Female,Yes,Single,9,No
13,82250,Female,Yes,Single,9,No
34,223321,Male,No,Single,64,No
34,223321,Male,No,Single,64,No
72,112420,Female,Yes,Single,6,No
72,112420,Female,Yes,Single,6,No
56,114391,Male,Yes,Married,119,Yes
56,114391,Male,Yes,Married,119,Yes
56,114391,Male,Yes,Married,119,Yes
26,3491,Female,Yes,Married,61,No
26,3491,Female,Yes,Married,61,No
78,5462,Female,Yes,Married,53,No
78,5462,Female,Yes,Married,53,No
47,144562,Male,No,Married,115,No
47,144562,Male,No,Married,115,No
31,146533,Male,Yes,Single,108,No
31,146533,Male,Yes,Single,108,No
69,35632,Female,Yes,Single,50,No
69,35632,Female,Yes,Single,50,No
53,37603,Male,No,Married,42,No
53,37603,Male,No,Married,42,No
23,176703,Female,Yes,Married,104,No
23,176703,Female,Yes,Married,104,No
23,176703,Female,Yes,Married,104,No
75,178674,Female,Yes,Married,97,No
75,178674,Female,Yes,Married,97,No
45,67773,Male,Yes,Married,39,No
45,67773,Male,Yes,Married,39,No
29,69744,Male,Yes,Single,32,No
29,69744,Male,Yes,Single,32,No
66,208844,Female,No,Single,94,No
66,208844,Female,No,Single,94,No
50,210815,Male,No,Married,86,No
50,210815,Male,No,Married,86,No
20,99915,Female,Yes,Single,28,Yes
20,99915,Female,Yes,Single,28,Yes
72,101886,Female,Yes,Married,21,No
72,101886,Female,Yes,Married,21,No
72,101886,Female,Yes,Married,21,No
